header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Hyacinthenlaan 52,2121 TE Bennebroek        ,https://www.funda.nl/en/koop/bennebroek/huis-42685270-hyacinthenlaan-52/?navigateSource=resultlist,20220129_024404,"€ 385,000 kosten koper","€ 3,969    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1960,Gable roof covered with roof tiles,Bouwkundige keuring,Living area97 m²Exterior space attached to the building7 m²External storage space6 m²,97 m²,7 m²,6 m²,107 m²,347 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Outdoor awning, flue, sliding door and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2009, in ownership)",107 m²,Full ownership,Alongside a quiet road,Back garden and front garden,"46 m² (7,88 meter deep and 5,81 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
