header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Construction period,error
Steeghoek 2,5975 NR Sevenum        ,https://www.funda.nl/en/koop/sevenum/huis-88021359-steeghoek-2/?navigateSource=resultlist,20220129_053305,"€ 345,000 kosten koper","€ 1,332    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (259 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,"Converted farmhouse, detached residential property","259 m² residential surface area / 4,000 m² plot surface area",9 rooms (4 bedrooms),"1,200 m³",Not available,Resale property,1906-1930,no
