header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Nestorlaan 5,5631 JC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42661350-nestorlaan-5/?navigateSource=resultlist,20220201_004816,"€ 385,000 kosten koper","€ 2,895    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1964,Gable roof covered with roof tiles,Living area133 m²Exterior space attached to the building2 m²External storage space9 m²,133 m²,2 m²,9 m²,171 m²,449 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, passive ventilation system and flue",D        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Vaillant VR (gas-fired combination boiler from 2009, in ownership)",171 m²,Full ownership,Back garden and front garden,"70 m² (11,25 meter deep and 6,25 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Public parking,no
