header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoogstraat 10 A,6373 HV Landgraaf        ,https://www.funda.nl/en/koop/landgraaf/appartement-42686995-hoogstraat-10-a/?navigateSource=resultlist,20220127_233522,"€ 200,000 kosten koper","€ 2,703    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 159.00 per month,Mezzanine (apartment),Resale property,2001,Flat roof,Living area74 m²Exterior space attached to the building7 m²External storage space22 m²,74 m²,7 m²,22 m²,215 m³,5 rooms (2 bedrooms),1 bathroom,4 stories,1st floor,Mechanical ventilation,A        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"C.V HR combi (gas-fired combination boiler from 2015, to rent)",Full ownership,Built-in,Built-in,1 car,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 159.00 per month),Yes,Yes,Yes,no
