header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Willibrordusstraat 26 -1,1074 XM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671295-sint-willibrordusstraat-26-1/?navigateSource=resultlist,20220131_005156,"€ 300,000 kosten koper","€ 6,977    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 50.00 per month,Upstairs apartment (apartment),Resale property,1900,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing,Living area43 m²Exterior space attached to the building5 m²,43 m²,5 m²,133 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Mechanical ventilation and TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Long-term lease (end date of long-term lease:  02-11-2040),"€ 3.525,6 per year with option to purchase",Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,No,Yes,Yes,Yes,no
