header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rietgrachtstraat 34 1,6828 KD Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42662982-rietgrachtstraat-34-1/?navigateSource=resultlist,20220129_001531,"€ 495,000 kosten koper","€ 4,057    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 75.00 per month,Upstairs apartment,Resale property,1886,Protected townscape or village view (permit needed for alterations),Gable roof,Living area122 m²Other space inside the building27 m²Exterior space attached to the building8 m²External storage space4 m²,122 m²,27 m²,8 m²,4 m²,599 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,3rd floor,Skylight and passive ventilation system,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2000, in ownership)",Full ownership,In center and in residential district,Balcony present,Detached brick storage,Parking place,Paid parking and parking on gated property,Yes,Yes,Yes (€ 75.00 per month),Yes,No,Yes,no
