header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jacob van Heemskerckstraat 9,3401 ZX IJsselstein        ,https://www.funda.nl/en/koop/ijsselstein/appartement-42683546-jacob-van-heemskerckstraat-9/?navigateSource=resultlist,20220130_133837,"€ 275,000 kosten koper","€ 3,986    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,Apartment with shared street entrance,Resale property,2000,Living area69 m²Exterior space attached to the building17 m²External storage space6 m²,69 m²,17 m²,6 m²,211 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In residential district,Back garden and sun terrace,"49 m² (8,22 meter deep and 6,01 meter broad)",Located at the west accessible via the rear,Balcony present,Built-in,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
