header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Penthouse (Bouwnr. 91),1043 NV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42599948-penthouse-bouwnr-91/?navigateSource=resultlist,20220131_002613,"€ 734,030 vrij op naam","€ 7,058    The asking price per m² (€ 734,030) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Penthouse (apartment),New property,2022,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area104 m²,104 m²,305 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,9th floor,"Balanced ventilation system, outdoor awning, optical fibre, elevator and solar panels",A        What does this mean?,Completely insulated,"District heating, complete floor heating and heat pump",District heating,"Alongside busy road, alongside park and in center",Sun terrace,"18 m² (1,6 meter deep and 11 meter broad)",Located at the west,Roof terrace present,Built-in,Electricity and running water,Completely insulated,Public parking and parking garage,no
