header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gaffelaarspad 3,1081 KK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41246039-gaffelaarspad-3/?navigateSource=resultlist,20220131_002430,"€ 665,000 kosten koper","€ 6,584    The asking price per m² (€ 665,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 650,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Residential property with shared street entrance (apartment),Resale property,2001,Disabled access friendly and accessible for seniors,Flat roof,Living area101 m²Exterior space attached to the building8 m²External storage space7 m²,101 m²,8 m²,7 m²,306 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Elevator and TV via cable,B        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,Gas-fired combination boiler,Municipal long-term lease (end date of long-term lease:  16-11-2049),Paid until 16-11-2049,"On the edge of a forest, in residential district and unobstructed surrounding view",Balcony present,Storage box,Yes,Yes,Yes,Yes,Yes,Yes,no
