header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rooseveltlaan 18 II+IV,1078 NH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677258-rooseveltlaan-18-ii-iv/?navigateSource=resultlist,20220130_204520,"€ 940,000 kosten koper","€ 7,705    The asking price per m² (€ 940,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 246 per month,2 weeks,Under offer,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1934,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Living area122 m²Other space inside the building14 m²Exterior space attached to the building31 m²,122 m²,14 m²,31 m²,350 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,3rd floor,Not required,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta CW5 (gas-fired combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-03-2055),Paid until 15-03-2055,In residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
