header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Jan Steenstraat 13,4715 BP Rucphen        ,https://www.funda.nl/en/koop/rucphen/huis-88048510-jan-steenstraat-13/?navigateSource=resultlist,20220130_161256,"€ 390,000 kosten koper","€ 2,806    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1969,Gable roof covered with roof tiles,Living area139 m²Other space inside the building10 m²Exterior space attached to the building33 m²External storage space8 m²,139 m²,10 m²,33 m²,8 m²,219 m²,522 m³,7 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,2 stories and a attic,"Optical fibre, rolldown shutters and TV via cable",D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",219 m²,Full ownership,Back garden and front garden,70 m² (7 meter deep and 10 meter broad),Located at the west accessible via the rear,Detached wooden storage,Electricity,Parking on private property,no
