header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kramatweg 7 -1,1095 JM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686970-kramatweg-7-1/?navigateSource=resultlist,20220130_192150,"€ 375,000 kosten koper","€ 8,152    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 132 per month,"January 19, 2022",Under offer,Available in consultation,€ 132.15 per month,Upstairs apartment (apartment),Resale property,1926,Combination roof covered with asphalt roofing and roof tiles,Living area46 m²Exterior space attached to the building5 m²,46 m²,5 m²,148 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside busy road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 132.15 per month),Yes,Yes,Yes,no
