header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Henegouwen 35,3332 GB Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/appartement-88034696-henegouwen-35/?navigateSource=resultlist,20220130_151647,"€ 200,000 kosten koper","€ 3,390    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 151.00 per month,Apartment with shared street entrance (apartment),Resale property,1978,Flat roof covered with asphalt roofing,Living area59 m²Exterior space attached to the building4 m²External storage space3 m²,59 m²,4 m²,3 m²,192 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,4th floor,Elevator,C        What does this mean?,Floor insulation,Communal central heating,Electrical boiler,Full ownership,Full ownership,In center,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 151.00 per month),Yes,Yes,Yes,no
