header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lelie 29,2925 XB Krimpen aan den IJssel        ,https://www.funda.nl/en/koop/krimpen-aan-den-ijssel/appartement-88039151-lelie-29/?navigateSource=resultlist,20220129_070147,"€ 309,000 kosten koper","€ 3,000    The asking price per m² (€ 309,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 150.20 per month,Apartment with shared street entrance (apartment),Resale property,2010,Accessible for seniors,Flat roof covered with asphalt roofing,Living area103 m²Exterior space attached to the building6 m²External storage space5 m²,103 m²,6 m²,5 m²,342 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,Elevator and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2010, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 150.20 per month),Yes,Yes,Yes,no
