header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Roxenissestraat 16,2729 GG Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42680490-roxenissestraat-16/?navigateSource=resultlist,20220129_055956,"€ 450,000 kosten koper","€ 3,488    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2003,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area129 m²Other space inside the building4 m²External storage space8 m²,129 m²,4 m²,8 m²,123 m²,439 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,3 stories,Mechanical ventilation,A        What does this mean?,Completely insulated,District heating,Central facility,123 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"43 m² (8,5 meter deep and 5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
