header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ruysdaelstraat 79 A + PP,1071 XB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88049927-ruysdaelstraat-79-a-pp/?navigateSource=resultlist,20220130_230902,"€ 4,600,000 kosten koper","€ 18,776    The asking price per m² (€ 4,600,000) is calculated by dividing the asking price of the home by the living area (245 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,Double ground-floor apartment,Resale property,2020,Accessible for seniors,Combination roof,Energie Prestatie Advies,Living area245 m²Exterior space attached to the building19 m²External storage space7 m²,245 m²,19 m²,7 m²,860 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,2 stories,1st floor,"Alarm installation, balanced ventilation system, outdoor awning, smart home, elevator, mechanical ventilation, passive ventilation system and sliding door",A        What does this mean?,Triple glazed and completely insulated,"Gas heater, complete floor heating and heat pump",CH boiler,Full ownership,Alongside a quiet road and in residential district,Sun terrace,Storage box,Electricity and heating,Underground parking,"Paid parking, parking on gated property, parking on private property, parking garage and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
