header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Keverdijk 69,1411 SK Naarden        ,https://www.funda.nl/en/koop/naarden/huis-42650133-keverdijk-69/?navigateSource=resultlist,20220129_191334,"€ 450,000 kosten koper","€ 2,961    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1971,Gable roof covered with roof tiles,Living area152 m²Other space inside the building16 m²Exterior space attached to the building18 m²,152 m²,16 m²,18 m²,124 m²,541 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,C        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",124 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,"38 m² (7,8 meter deep and 4,9 meter broad)",Located at the northeast accessible via the rear,Roof terrace present,Built-in,Built-in,1 car,Parking on private property and public parking,no
