header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Draaiom 4,6545 PA Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42471453-draaiom-4/?navigateSource=resultlist,20220129_095547,"€ 335,000 kosten koper","€ 2,500    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 340,000 kosten koper",6+ months,Sold under reservation,Available in consultation,€ 182.00 per month,Apartment with shared street entrance (apartment),Resale property,2009,Flat roof covered with asphalt roofing,Living area134 m²External storage space6 m²,134 m²,6 m²,370 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,"Optical fibre, elevator and mechanical ventilation",A+        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2016, in ownership)",On navigable waterway and in residential district,Built-in,Public parking and parking garage,Yes,Yes,Yes (€ 182.00 per month),Yes,Yes,Yes,no
