header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Reigersbergenstraat 160,1052 WR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671550-van-reigersbergenstraat-160/?navigateSource=resultlist,20220130_211701,"€ 590,000 kosten koper","€ 6,082    The asking price per m² (€ 590,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 180.00 per month,Upstairs apartment (apartment),Resale property,1993,Flat roof,Living area97 m²Exterior space attached to the building5 m²External storage space4 m²,97 m²,5 m²,4 m²,294 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,3rd floor,"Mechanical ventilation, sliding door and TV via cable",A        What does this mean?,CH boiler,CH boiler,"Combination boiler from 2017, in ownership",Municipal long-term lease,Paid until 01-11-2042,In residential district and unobstructed surrounding view,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 180.00 per month),Yes,Yes,Yes,no
