header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Batenburg 208,7423 XS Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42545098-batenburg-208/?navigateSource=resultlist,20220127_195016,"€ 165,000 kosten koper","€ 2,200    The asking price per m² (€ 165,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, staggered",Resale property,1974,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area75 m²Other space inside the building1 m²External storage space5 m²,75 m²,1 m²,5 m²,114 m²,291 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Optical fibre,C        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"Combination boiler, in ownership",114 m²,Full ownership,In residential district,Back garden and front garden,35 m² (7 meter deep and 5 meter broad),Located at the northwest accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
