header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Betjes Hof 8,4064 CP Varik        ,https://www.funda.nl/en/koop/varik/huis-42687494-betjes-hof-8/?navigateSource=resultlist,20220129_045732,"€ 385,000 kosten koper","€ 2,895    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, double house (residential property facing inner courtyard)",Resale property,2010,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area133 m²,133 m²,238 m²,367 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Optical fibre, mechanical ventilation and flue",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler and wood heater,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",238 m²,Full ownership,"Alongside a quiet road, in residential district, rural and unobstructed surrounding view","Back garden, front garden and sun terrace","60 m² (10 meter deep and 8,5 meter broad)",Located at the southeast accessible via the rear,Attached brick garage and built-in,1 car,Electricity,Roof insulation and insulated walls,Parking on private property and public parking,no
