header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Type of parking facilities,error
Tabakskamp 107,3751 JN Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/huis-42667484-tabakskamp-107/?navigateSource=resultlist,20220129_170901,"€ 625,000 kosten koper","€ 4,464    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2018,Gable roof covered with roof tiles,Living area140 m²Other space inside the building19 m²Exterior space attached to the building10 m²,140 m²,19 m²,10 m²,231 m²,570 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",231 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"102 m² (12 meter deep and 8,5 meter broad)",Located at the northeast accessible via the rear,Parking place,Parking on private property and public parking,no
