header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwaluwstraat 61,5961 VS Horst        ,https://www.funda.nl/en/koop/horst/appartement-42685808-zwaluwstraat-61/?navigateSource=resultlist,20220130_124858,"€ 165,000 kosten koper","€ 2,578    The asking price per m² (€ 165,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,€ 153.78 per month,Apartment with shared street entrance (apartment),Resale property,1973,Flat roof,Living area64 m²Exterior space attached to the building20 m²External storage space9 m²,64 m²,20 m²,9 m²,212 m³,4 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,C            1.44What does this mean?,Double glazing,CH boiler,CH boiler,"HR Combi cv-ketel (gas-fired combination boiler from 2009, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"21 m² (4,2 meter deep and 5 meter broad)",Located at the northwest accessible via the rear,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 153.78 per month),Yes,Yes,Yes,no
