header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bourgognelaan 58,5627 KT Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42681291-bourgognelaan-58/?navigateSource=resultlist,20220201_003128,"€ 450,000 kosten koper","€ 3,169    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1979,Gable roof covered with roof tiles,Living area142 m²External storage space28 m²,142 m²,28 m²,215 m²,483 m³,5 rooms (4 bedrooms),1 separate toilet,3 stories,"Air conditioning, outdoor awning, optical fibre, mechanical ventilation, rolldown shutters, sliding door and TV via cable",B        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired from 2010, in ownership)",215 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,2 m² (1 meter deep and 2 meter broad),Located at the northeast accessible via the rear,Detached brick garage,1 car,"Electrical door, loft and electricity",Public parking,no
