header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
van de Wateringelaan 163,2274 CE Voorburg        ,https://www.funda.nl/en/koop/voorburg/appartement-88904038-van-de-wateringelaan-163/?navigateSource=resultlist,20220130_145543,"€ 299,500 kosten koper","€ 3,890    The asking price per m² (€ 299,500) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available immediately,€ 60.00 per month,Mezzanine (apartment),Resale property,1931,With carpets and curtains,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building10 m²,77 m²,10 m²,260 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,1st floor,Flue and TV via cable,E        What does this mean?,CH boiler and possibility for fireplace,CH boiler,"Remeha (gas-fired, in ownership)",Ownership encumbered with long-term leaset,"Alongside a quiet road, in center and in residential district",Balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 60.00 per month),Yes,No,Yes,no
