header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Hogguerstraat 149,1064 CL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671734-burgemeester-hogguerstraat-149/?navigateSource=resultlist,20220130_190533,"€ 325,000 kosten koper","€ 4,221    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 217.27 per month,Galleried apartment (apartment),Resale property,1965,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building12 m²,77 m²,12 m²,249 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,1 story,4th floor,Elevator,A        What does this mean?,Communal central heating,Central facility,Municipal long-term lease (end date of long-term lease:  31-12-2035),Paid until 31-12-2035,"Alongside park, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Paid parking,Yes,Yes,Yes (€ 217.27 per month),Yes,Yes,Yes,no
