header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,error
Spreeuwendonk 37,5467 CH Veghel        ,https://www.funda.nl/en/koop/veghel/huis-42654421-spreeuwendonk-37/?navigateSource=resultlist,20220128_062028,"€ 300,000 kosten koper","€ 2,778    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1977,Gable roof covered with roof tiles,Living area108 m²Other space inside the building27 m²Exterior space attached to the building3 m²External storage space8 m²,108 m²,27 m²,3 m²,8 m²,159 m²,458 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2002, in ownership)",159 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"78 m² (14,22 meter deep and 6,2 meter broad)",Located at the south accessible via the rear,Attached brick storage,Electricity,Carport and possibility for garage,No insulation,Parking on private property and public parking,no
