header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,error
Gruythuysenlaan 60,7906 DH Hoogeveen        ,https://www.funda.nl/en/koop/hoogeveen/huis-42650618-gruythuysenlaan-60/?navigateSource=resultlist,20220129_101148,"€ 349,500 kosten koper","€ 3,121    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 349,500) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Under offer,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1997,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area112 m²Exterior space attached to the building13 m²External storage space7 m²,112 m²,13 m²,7 m²,270 m²,412 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,"Optical fibre, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant hr Solide (gas-fired combination boiler from 2010, in ownership)",270 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"116 m² (14 meter deep and 13,2 meter broad)",Located at the east accessible via the rear,Outside plastic storage cabinet,Carport,No insulation,Parking on private property and public parking,no
