header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Geel-groenlaan 110,2718 EX Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-41265533-geel-groenlaan-110/?navigateSource=resultlist,20220128_020148,"€ 425,000 kosten koper","€ 3,036    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 375,000 kosten koper",6+ months,Sold under reservation,"Available in consultation, No-risk clause possible","Single-family home, row house",Resale property,1989,Flat roof covered with asphalt roofing,Living area140 m²Exterior space attached to the building8 m²External storage space6 m²,140 m²,8 m²,6 m²,125 m²,452 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,3 stories,Sliding door and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",125 m²,Full ownership,In residential district,Back garden and front garden,40 m² (8 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Roof terrace present,Detached brick storage,Electricity,Public parking,no
