header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Irmstraat 92,6369 VB Simpelveld        ,https://www.funda.nl/en/koop/simpelveld/huis-42512669-irmstraat-92/?navigateSource=resultlist,20220127_201910,"€ 449,000 kosten koper","€ 2,842    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1999,Living area158 m²Other space inside the building75 m²Exterior space attached to the building15 m²,158 m²,75 m²,15 m²,419 m²,792 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,"Skylight, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,419 m²,Full ownership,In residential district,Surrounded by garden,Balcony present,Built-in,Built-in,2 cars,Electrical door and running water,Parking on private property and public parking,no
