header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Mast 13,9501 KB Stadskanaal        ,https://www.funda.nl/en/koop/stadskanaal/huis-42532581-mast-13/?navigateSource=resultlist,20220129_194641,"€ 525,000 kosten koper","€ 3,750    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2001,Hipped roof covered with roof tiles,Living area140 m²Other space inside the building38 m²Exterior space attached to the building17 m²External storage space13 m²,140 m²,38 m²,17 m²,13 m²,797 m²,685 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Air conditioning, outdoor awning, skylight, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler from 2001, in ownership)",797 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Surrounded by garden,Attached wooden storage,Attached brick garage,1 car,"Electrical door, electricity, heating and running water",Parking on private property,no
