header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wallesteinlaan 5,3554 HM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42549447-wallesteinlaan-5/?navigateSource=resultlist,20220131_152501,"€ 400,000 kosten koper","€ 3,200    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1960,Gable roof covered with roof tiles,Living area125 m²Exterior space attached to the building34 m²External storage space19 m²,125 m²,34 m²,19 m²,389 m³,5 rooms (3 bedrooms),3 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,1st floor,Sliding door and TV via cable,E        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"54 m² (9,8 meter deep and 5,55 meter broad)",Located at the west,Balcony present,Detached wooden storage,Electricity,Public parking,No,No,No,No,No,No,no
