header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Het Kompas 25,8251 CD Dronten        ,https://www.funda.nl/en/koop/dronten/huis-42532325-het-kompas-25/?navigateSource=resultlist,20220128_030104,"€ 259,500 kosten koper","€ 1,922    The asking price per m² (€ 259,500) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1965,Gable roof covered with roof tiles,Living area135 m²Exterior space attached to the building2 m²External storage space12 m²,135 m²,2 m²,12 m²,206 m²,460 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Optical fibre and TV via cable,C        What does this mean?,"Mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",206 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,126 m² (18 meter deep and 7 meter broad),Located at the west accessible via the rear,Balcony present,Detached wooden storage,Electricity,Public parking,no
