header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bosbesstraat 137,2564 PA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88041233-bosbesstraat-137/?navigateSource=resultlist,20220131_220439,"€ 425,000 kosten koper","€ 4,620    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,€ 50.00 per month,Ground-floor apartment (apartment),Resale property,1934,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area92 m²Other space inside the building4 m²,92 m²,4 m²,329 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2021, in ownership)",Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden,"54 m² (8,6 meter deep and 6,3 meter broad)",Located at the northwest,Attached brick storage,Electricity and running water,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 50.00 per month),Yes,No,Yes,no
