header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Badweg 30,3842 LG Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42652238-badweg-30/?navigateSource=resultlist,20220129_173825,"€ 365,000 kosten koper","€ 4,451    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1984,Flat roof covered with asphalt roofing,Living area82 m²Other space inside the building18 m²,82 m²,18 m²,231 m²,362 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,B        What does this mean?,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2015, in ownership)",231 m²,Full ownership,Alongside a quiet road,Back garden and front garden,"41 m² (7,5 meter deep and 5,5 meter broad)",Located at the southeast,Built-in,"Electricity, heating and running water",Attached brick garage,1 car,Electrical door and electricity,Public parking,no
