header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Karrespoor 9,3823 GK Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42657236-karrespoor-9/?navigateSource=resultlist,20220128_014032,"€ 649,000 kosten koper","€ 5,408    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1900,Gable roof covered with roof tiles,Living area120 m²Other space inside the building8 m²External storage space55 m²,120 m²,8 m²,55 m²,720 m²,470 m³,5 rooms (4 bedrooms),1 bathroom,Bath and toilet,2 stories,Optical fibre and TV via cable,G        What does this mean?,No insulation,CH boiler,CH boiler,"HR combi (gas-fired combination boiler from 2010, in ownership)",720 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, surrounded by garden, front garden and side garden",495 m² (33 meter deep and 15 meter broad),Located at the south,Detached wooden storage,Electricity,Detached wooden garage,2 cars,Electricity,Parking on private property,no
