header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Bert Garthoffpad 19,2341 HZ Oegstgeest        ,https://www.funda.nl/en/koop/oegstgeest/huis-87787743-bert-garthoffpad-19/?navigateSource=resultlist,20220128_091136,"€ 425,000 kosten koper","€ 4,048    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2006,Flat roof covered with other,GIW Waarborgcertificate and politiekeurmerk,Living area105 m²External storage space8 m²,105 m²,8 m²,111 m²,356 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Outdoor awning, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and completely insulated",District heating and heat recovery unit,111 m²,Full ownership,In residential district,Back garden and front garden,"52 m² (10,11 meter deep and 5,15 meter broad)",Located at the west accessible via the rear,French balcony present,Detached wooden storage,Electricity,Parking on private property and public parking,no
