header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Singel 518 N,1017 AX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88036247-singel-518-n/?navigateSource=resultlist,20220130_230950,"€ 900,000 kosten koper","€ 9,375    The asking price per m² (€ 900,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 240 per month,2 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1623,Listed building (national monument),Gable roof covered with roof tiles,Living area96 m²Other space inside the building3 m²,96 m²,3 m²,336 m³,4 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,5th floor,"Skylight, elevator, mechanical ventilation, passive ventilation system and TV via cable",Not required,Mostly double glazed,CH boiler,CH boiler,"Remeha Avanta 35c (gas-fired combination boiler, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, on navigable waterway, alongside water, in center and unobstructed surrounding view",French balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
