header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of parking facilities,error
Eerschotsestraat 46,5491 AD Sint-Oedenrode        ,https://www.funda.nl/en/koop/sint-oedenrode/huis-41115908-eerschotsestraat-46/?navigateSource=resultlist,20220128_020209,"€ 500,000 kosten koper","€ 4,000    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Converted farmhouse, semi-detached residential property",Resale property,1875,Listed building (national monument),Mansard roof covered with roof tiles,Living area125 m²Other space inside the building235 m²,125 m²,235 m²,"1,026 m²","1,660 m³",5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Flue,G        What does this mean?,No insulation,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",1.026 m² (part of parcel),Full ownership,Alongside a quiet road and in center,Surrounded by garden,Parking on private property and public parking,no
