header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Piet Heinkade 147,1019 GM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42430910-piet-heinkade-147/?navigateSource=resultlist,20220130_210238,"€ 1,400,000 kosten koper","€ 7,107    The asking price per m² (€ 1,400,000) is calculated by dividing the asking price of the home by the living area (197 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Under offer,Available in consultation,€ 400.00 per month,Upstairs apartment (apartment),Resale property,2005,Living area197 m²Exterior space attached to the building26 m²External storage space10 m²,197 m²,26 m²,10 m²,682 m³,5 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Steam cabin, bath and toilet",4 stories,"Outdoor awning, jacuzzi, elevator, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,District heating and complete floor heating,Electrical boiler,Municipal long-term lease,Paid until 01-05-2050,Alongside water,Roof terrace present,Built-in and underground parking,2 cars,Electricity,Yes,Yes,Yes (€ 400.00 per month),Yes,Yes,Yes,no
