header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Citrus (Bouwnr. 21),2142 GD Cruquius        ,https://www.funda.nl/en/koop/cruquius/appartement-42597647-citrus-bouwnr-21/?navigateSource=resultlist,20220128_232010,"€ 732,500 vrij op naam","€ 5,678    The asking price per m² (€ 732,500) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under option,Available in consultation,Galleried apartment,New property,2022,Living area129 m²Exterior space attached to the building24 m²,129 m²,24 m²,415 m³,4 rooms,1 story,A        What does this mean?,no
