header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Van Swindenstraat 389 4,1093 GB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695826-eerste-van-swindenstraat-389-4/?navigateSource=resultlist,20220130_214745,"€ 425,000 kosten koper","€ 7,870    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 106.00 per month,Upstairs apartment (apartment),Resale property,1881,Combination roof,Living area54 m²Exterior space attached to the building51 m²,54 m²,51 m²,174 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,C        What does this mean?,CH boiler,CH boiler,"Compact HRE intergas (gas-fired combination boiler from 2009, in ownership)",Full ownership,"Alongside busy road, in center and in residential district",Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 106.00 per month),Yes,No,Yes,no
