header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hercules 167,2221 MC Katwijk (ZH)        ,https://www.funda.nl/en/koop/katwijk-zh/appartement-42549493-hercules-167/?navigateSource=resultlist,20220129_004143,"€ 289,000 kosten koper","€ 3,959    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 110 per month,7 weeks,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1983,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area73 m²Exterior space attached to the building13 m²External storage space6 m²,73 m²,13 m²,6 m²,246 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2007, in ownership)",Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
