header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadzijde 27,2543 VZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88050401-stadzijde-27/?navigateSource=resultlist,20220131_233510,"€ 275,000 kosten koper","€ 3,090    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 100.00 per month,Maisonnette (apartment),Resale property,1991-2000,Flat roof covered with asphalt roofing,Living area89 m²Exterior space attached to the building7 m²External storage space5 m²,89 m²,7 m²,5 m²,286 m³,3 rooms (2 bedrooms),1 separate toilet,2 stories,3rd floor,Mechanical ventilation and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
