header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Kerkstraat 70 b,1018 EC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684865-nieuwe-kerkstraat-70-b/?navigateSource=resultlist,20220130_210957,"€ 575,000 kosten koper","€ 6,609    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 157.00 per month,Maisonnette (apartment),Resale property,1985,Flat roof covered with asphalt roofing,Living area87 m²Exterior space attached to the building5 m²External storage space6 m²,87 m²,5 m²,6 m²,266 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,3rd floor,Passive ventilation system and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 31-03-2036,In center,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 157.00 per month),Yes,Yes,Yes,no
