header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amsterdamsestraatweg 455 B,3553 EB Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42651037-amsterdamsestraatweg-455-b/?navigateSource=resultlist,20220131_154301,"€ 359,000 kosten koper","€ 4,174    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 30.00 per month,Upstairs apartment (apartment),Resale property,1926,Flat roof covered with asphalt roofing,Living area86 m²Exterior space attached to the building5 m²External storage space1 m²,86 m²,5 m²,1 m²,280 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,Passive ventilation system and TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"2014, in ownership",Full ownership,Alongside park and unobstructed surrounding view,Balcony present,Public parking,Yes,Yes,Yes (€ 30.00 per month),No,No,Yes,no
