header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Evert Reddersland 21,7951 GN Staphorst        ,https://www.funda.nl/en/koop/staphorst/huis-88015154-evert-reddersland-21/?navigateSource=resultlist,20220129_201005,"€ 239,000 kosten koper","€ 2,716    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1979,Gable roof covered with roof tiles,Living area88 m²Other space inside the building14 m²External storage space6 m²,88 m²,14 m²,6 m²,187 m²,397 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Outdoor awning,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",187 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Detached wooden storage,Electricity,No insulation,Parking on private property and public parking,no
