header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,error
de Haaghe 14,6641 JC Beuningen (GE)        ,https://www.funda.nl/en/koop/beuningen-ge/huis-42586099-de-haaghe-14/?navigateSource=resultlist,20220128_053952,"€ 539,000 kosten koper","€ 3,152    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 539,000) is calculated by dividing the asking price of the home by the living area (171 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1989,Gable roof covered with roof tiles,Living area171 m²Other space inside the building17 m²,171 m²,17 m²,390 m²,637 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, optical fibre, flue, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler and electrical boiler,"Nefit Ecomline HR (gas-fired from 1998, in ownership)",390 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden, side garden and sun terrace","173 m² (15 meter deep and 11,5 meter broad)",Located at the south accessible via the rear,Built-in,1 car,Electricity and heating,Insulated walls,no
