header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Pastoor Boddestraat 35,7666 LB Fleringen        ,https://www.funda.nl/en/koop/fleringen/huis-42584105-pastoor-boddestraat-35/?navigateSource=resultlist,20220129_082102,"€ 399,000 kosten koper","€ 2,333    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (171 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1990,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area171 m²Other space inside the building63 m²Exterior space attached to the building15 m²,171 m²,63 m²,15 m²,315 m²,801 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,"Outdoor awning, skylight, passive ventilation system, flue and TV via cable",B        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler and gas heater,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",315 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Built-in and parking place,2 cars,"Electricity, heating and running water",Parking on private property and public parking,no
