header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Koperen Kees 3,7001 KH Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-42686332-koperen-kees-3/?navigateSource=resultlist,20220129_045849,"€ 400,000 kosten koper","€ 2,410    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,2011,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area166 m²Other space inside the building25 m²Exterior space attached to the building33 m²,166 m²,25 m²,33 m²,81 m²,680 m³,6 rooms (4 bedrooms),1 bathroom,Toilet,3 stories and a attic,Optical fibre and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and gas heaters,CH boiler,"Intergas HR (gas-fired combination boiler from 2011, in ownership)",81 m²,Ownership encumbered with building and planting rights,Alongside a quiet road and in center,Patio/atrium,"33 m² (7 meter deep and 4,75 meter broad)",Located at the west,Built-in,1 car,Electrical door,Parking on gated property and parking garage,no
