header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schiekade 514,3032 AX Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88976706-schiekade-514/?navigateSource=resultlist,20220126_011142,"€ 350,000 kosten koper","€ 4,167    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 166.62 per month,Apartment with shared street entrance (apartment),Resale property,1981,Flat roof,Living area84 m²Exterior space attached to the building7 m²External storage space3 m²,84 m²,7 m²,3 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Outdoor awning and mechanical ventilation,C        What does this mean?,District heating,District heating,Full ownership,Balcony present,Built-in,Electricity,Underground parking,"Paid parking, public parking and parking garage",Yes,Yes,Yes (€ 166.62 per month),Yes,Yes,Yes,no
