header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Location,Garden,Shed / storage,Type of parking facilities,error
Wiele - Boterbloem kavel 26,5651 EM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42515458-wiele-boterbloem-kavel-26/?navigateSource=resultlist,20220201_010231,"€ 360,000 vrij op naam","€ 3,429    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area105 m²,105 m²,98 m²,388 m³,5 rooms (3 bedrooms),3 stories,Solar panels,A        What does this mean?,Completely insulated,Complete floor heating and heat pump,98 m²,In residential district,Back garden,Detached wooden storage,Public parking,no
