header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Portlandstraat 46 B,3082 XJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88901426-portlandstraat-46-b/?navigateSource=resultlist,20220126_010505,"€ 225,000 kosten koper","€ 2,296    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 119.00 per month,Upstairs apartment (apartment),Resale property,1926,With carpets and curtains,Gable roof covered with roof tiles,Living area98 m²Exterior space attached to the building5 m²,98 m²,5 m²,363 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,2nd floor,Passive ventilation system and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road,Balcony present,Public parking,Yes,Yes,Yes (€ 119.00 per month),Yes,No,Yes,no
