header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Doorwerthstraat 47,4834 PR Breda        ,https://www.funda.nl/en/koop/breda/appartement-42683991-doorwerthstraat-47/?navigateSource=resultlist,20220127_222238,"€ 315,000 kosten koper","€ 3,214    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 188.45 per month,Apartment with shared street entrance (apartment),Resale property,1974,Flat roof,Living area98 m²Exterior space attached to the building6 m²External storage space7 m²,98 m²,6 m²,7 m²,300 m³,4 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,Elevator and TV via cable,E        What does this mean?,Communal central heating,Electrical boiler,Full ownership,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 188.45 per month),Yes,Yes,Yes,no
