header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hasebroekstraat 52 III,1053 CW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684308-hasebroekstraat-52-iii/?navigateSource=resultlist,20220130_220451,"€ 500,000 kosten koper","€ 7,937    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 182.23 per month,Upstairs apartment (apartment),Resale property,1915,Flat roof,Living area63 m²Exterior space attached to the building1 m²,63 m²,1 m²,163 m³,3 rooms (2 bedrooms),1 separate toilet,2 stories,4th floor,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2007, in ownership)",Municipal long-term lease (end date of long-term lease:  01-11-2056),Paid until 01-11-2056,In residential district,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 182.23 per month),Yes,Yes,Yes,no
