header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Vleutenseweg 392,3532 HW Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42685505-vleutenseweg-392/?navigateSource=resultlist,20220130_151045,"€ 595,000 kosten koper","€ 5,129    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,1906-1930,Flat roof covered with asphalt roofing and roof tiles,Bouwkundige keuring,Living area116 m²Exterior space attached to the building17 m²,116 m²,17 m²,86 m²,321 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,"Mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",86 m²,Full ownership,"Alongside busy road, in residential district and unobstructed surrounding view",Back garden and sun terrace,"20 m² (4,69 meter deep and 4,36 meter broad)",Located at the south accessible via the rear,Roof terrace present,Paid parking,no
