header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of other property,Building type,Dimensions,error
Ligplaats 30,2451 BC Leimuiden        ,https://www.funda.nl/en/koop/leimuiden/object-88803677-ligplaats-30/?navigateSource=resultlist,20220129_210232,"€ 35,000 vrij op naam",4 months,Available,Available in consultation,Berth,New property,"6,7 meter deep and 2,85 meter broad",no
