header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Doelmanstraat (BN 14),1951 CG Velsen-Noord        ,https://www.funda.nl/en/koop/velsen-noord/bouwgrond-41365276-doelmanstraat-bn-14/?navigateSource=resultlist,20220127_233804,"€ 70,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,107 m²,Alongside a quiet road and in residential district,no
