header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdweg 166 I.,1057 DC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676815-hoofdweg-166-i/?navigateSource=resultlist,20220130_204556,"€ 375,000 kosten koper","€ 6,466    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 166 per month,3 weeks,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1927,Flat roof covered with asphalt roofing,Living area58 m²Exterior space attached to the building7 m²,58 m²,7 m²,163 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2013, in ownership)",Municipal ownership encumbered with long-term leaset,Alongside busy road and in residential district,Balcony present,Paid parking,Yes,Yes,No,Yes,Yes,Yes,no
