header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marco Pololaan 263,3526 GD Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42671677-marco-pololaan-263/?navigateSource=resultlist,20220131_162459,"€ 239,000 kosten koper","€ 3,230    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 176.63 per month,Galleried apartment (apartment),Resale property,1956,Flat roof,Living area74 m²Exterior space attached to the building8 m²External storage space6 m²,74 m²,8 m²,6 m²,239 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,E        What does this mean?,Partly double glazed,Communal central heating,CH boiler,Full ownership,Full ownership,"In center, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Paid parking,Yes,Yes,Yes (€ 176.63 per month),Yes,Yes,Yes,no
