header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Heerenweg 210,1768 BK Barsingerhorn        ,https://www.funda.nl/en/koop/barsingerhorn/huis-42405184-heerenweg-210/?navigateSource=resultlist,20220128_091517,"€ 675,000 kosten koper","€ 3,771    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (179 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1914,"Protected townscape or village view (permit needed for alterations), double occupancy possible and monumental building",Gable roof covered with roof tiles,Living area179 m²Other space inside the building465 m²Exterior space attached to the building1 m²External storage space8 m²,179 m²,465 m²,1 m²,8 m²,"2,058 m²","2,972 m³",6 rooms (3 bedrooms),1 bathroom,Toilet,2 stories,Flue and TV via cable,Not available,Energy efficient window,"CH boiler, gas heaters, possibility for fireplace and partial floor heating",CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",2.058 m²,Full ownership,Back garden,Detached wooden storage,Built-in,2 cars,Parking on private property,no
