header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sophialaan 4 C,1075 BR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42558891-sophialaan-4-c/?navigateSource=resultlist,20220130_234927,"€ 1,500,000 kosten koper","€ 11,029    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 162.00 per month,Upstairs apartment (apartment),Resale property,1923,Living area136 m²Exterior space attached to the building6 m²,136 m²,6 m²,477 m³,5 rooms (4 bedrooms),2 bathrooms,"Bath, 2 showers and toilet",3 stories,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"6 m² (1,23 meter deep and 4,7 meter broad)",Located at the southwest,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 162.00 per month),Yes,Yes,Yes,no
