header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Shed / storage,Type of parking facilities,error
Vrijstaand wonen Leek | De Hoven bnr. 12 (Bouwnr. 12),9351 Leek        ,https://www.funda.nl/en/koop/leek/huis-41291643-vrijstaand-wonen-leek-de-hoven-bnr-12-bouwnr-12/?navigateSource=resultlist,20220129_065542,"€ 491,000 vrij op naam","€ 3,012    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 491,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",New property,2022,Combination roof covered with roof tiles,Woningborg garantiecertificaat,Living area163 m²,163 m²,595 m²,652 m³,5 rooms (3 bedrooms),1 separate toilet,3 stories,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,In residential district,Surrounded by garden,Attached brick storage,Parking on private property,no
