header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leverkruidweg 303,1508 WL Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42687569-leverkruidweg-303/?navigateSource=resultlist,20220130_141800,"€ 240,000 kosten koper","€ 3,692    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 177 per month,"January 20, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1962,Flat roof covered with asphalt roofing,Living area65 m²Exterior space attached to the building4 m²External storage space6 m²,65 m²,4 m²,6 m²,210 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"4 m² (1,5 meter deep and 3 meter broad)",Located at the southwest,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
